method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1507252,1133568,0.24792403659109424,219026,336403611,148.24005527374106,143158,139636,141696.0,1113.375835017089,1462.0,189960,185727,188406.5,1309.4513163917168,1553.5
grid,2160049,1133568,0.47521190491512,548332,850536555,366.35100321521867,142214,141328,141696.0,291.4541130263905,518.0,270129,269918,270006.125,82.35204536014876,122.875
metis_unweighted,1502650,1133568,0.24562073669849932,214661,330350120,145.03776475626165,142085,141565,141696.0,154.8297452042081,389.0,188194,187465,187831.25,266.43467773546297,362.75
metis,1577350,1000188,0.36590610834627696,342000,470147302,256.53477203377525,128064,122049,125023.5,1892.0544389631077,3040.5,200019,194914,197168.75,1644.1652707377077,2850.25
grid,1805740,1000188,0.4461063054481819,478883,681209812,347.93805568933465,125888,124373,125023.5,631.4344779943522,864.5,227330,223300,225717.5,1266.8300991056378,1612.5
metis_unweighted,1569370,1000188,0.362681840483761,338407,468057253,252.41772408906064,128479,121784,125023.5,2150.7054656553973,3455.5,198891,193568,196171.25,1893.343058587112,2719.75
metis,1817178,1067742,0.41241749569937564,365828,863458373,159.95906260552596,135818,129991,133467.75,1586.404720586774,2350.25,230685,222696,227147.25,2393.2194712353485,3537.75
grid,1847732,1067742,0.4221337293503603,471214,1123851521,205.96651664495735,135378,131577,133467.75,1261.2598612102108,1910.25,236423,225921,230966.5,3075.880930725375,5456.5
metis_unweighted,1811915,1067742,0.4107107673373199,364899,863483987,159.14322497339012,134303,131739,133467.75,708.2947391446586,835.25,227660,224163,226489.375,1062.0509565811803,1170.625
metis,1821965,1067742,0.41396130002497306,311875,983648750,104.09217728837586,134455,132815,133467.75,487.17803470599944,987.25,229578,225000,227745.625,1441.4788359094975,1832.375
grid,1923814,1067742,0.44498688542655374,482241,1585276042,153.4919454415188,134638,132363,133467.75,657.351076290288,1170.25,242221,239107,240476.75,1062.4157319524218,1744.25
metis_unweighted,1810107,1067742,0.41012216404886565,312957,994540992,103.37214055546643,134487,132470,133467.75,651.4621535438571,1019.25,228331,224868,226263.375,1065.9998754104054,2067.625
metis,1660773,1048576,0.36862172012671207,304367,539110664,180.9652308848643,134318,128655,131072.0,1556.5037744894807,3246.0,211394,204648,207596.625,2022.11751250391,3797.375
grid,1969297,1048576,0.46753790819769697,524663,911929482,317.3734733874659,131600,130528,131072.0,362.92147911084015,528.0,246648,245650,246162.125,456.99629032958245,485.875
metis_unweighted,1670772,1048576,0.37240030357224085,304847,544559862,179.56021863275697,132843,129480,131072.0,1215.0952637550688,1771.0,211181,206129,208846.5,1328.9012378653276,2334.5
metis,1790359,1022208,0.42904858746206764,403212,655066055,259.6556339250854,130981,125750,127776.0,1724.3777138434607,3205.0,228481,220696,223794.875,2389.238813801375,4686.125
grid,1743510,1022208,0.41370683276838105,469306,753998322,305.7701110458265,128139,127413,127776.0,209.57814771583415,363.0,218073,217802,217938.75,116.62198549158731,134.25
metis_unweighted,1779145,1022208,0.42544986496322673,396125,646721717,253.72754872633544,127783,127766,127776.0,5.5901699437494745,7.0,223771,220062,222393.125,1125.7052719850788,1377.875
metis,1837122,1029000,0.4398847762968382,391335,560375092,285.0959448575771,129902,126912,128625.0,1134.0385795906593,1277.0,233746,225763,229640.25,2517.613242239562,4105.75
grid,1857832,1029000,0.4461286058158111,397528,569754065,288.6426623888634,128694,128530,128625.0,60.09783689950912,69.0,232599,231878,232229.0,237.28042481418478,370.0
metis_unweighted,1843221,1029000,0.4417381312387391,393719,564436207,286.4250217362501,130173,126658,128625.0,1335.8757427245994,1548.0,232798,228185,230402.625,1456.8740454737328,2395.375
metis,1884184,1000188,0.4691664932936486,325207,381567742,286.8120303460495,126927,122777,125023.5,1319.8053833804438,1903.5,238488,232868,235523.0,2331.747467029824,2965.0
grid,1871035,1000188,0.4654359752757164,291368,336009968,260.4725721995573,131072,119164,125023.5,3437.6878494127413,6048.5,242127,225029,233879.375,4967.717507505333,8247.625
metis_unweighted,1828200,1000188,0.4529110600590745,346990,418640854,299.51769893220666,127050,124057,125023.5,921.0728798526205,2026.5,231521,224927,228525.0,1932.1447280159941,2996.0
metis,1947644,1042173,0.4649058041407978,432848,623884191,315.2373666037104,133084,126471,130271.625,1863.464377007245,2812.375,251313,233957,243455.5,4600.022581466313,7857.5
grid,2066574,1042173,0.4957001297800127,503221,737665915,360.2510098402812,132537,128203,130271.625,1279.6200546939706,2265.375,262435,255033,258321.75,2269.576708882077,4113.25
metis_unweighted,1934136,1042173,0.4611687078881733,433554,629372723,313.5813265475165,134185,128665,130271.625,1615.1653117792619,3913.375,247029,237586,241767.0,2659.7587296595157,5262.0
metis,1606416,1013060,0.3693663409726995,314183,1093964885,92.75317626168614,127934,124617,126632.5,1112.7422208220555,1301.5,203871,198327,200802.0,1850.8642575834674,3069.0
grid,1839967,1013060,0.4494140384039496,458392,1612529048,133.81607127143528,127131,126258,126632.5,354.39878667963865,498.5,232250,228644,229995.875,1273.2008323021942,2254.125
metis_unweighted,1612096,1013060,0.37158829250863473,320388,1133714180,93.26374871678672,127523,126129,126632.5,425.08116871957526,890.5,203128,199224,201512.0,1190.396992603728,1616.0
